CUSTOMER_ID,GENDER,AGE,HOUSEHOLD_INCOME,YEARS_AS_CUSTOMER,CUSTOMER_SUBSCRIPTION_COUNT,CUSTOMER_REVENUE
20651,F,43,"$220,000 ",12,10,$200 
20762,F,47,"$44,000 ",14,6,$90 
20772,F,66,"$77,000 ",24,4,$80 
20838,F,41,"$121,000 ",11,3,$60 
20849,F,32,"$55,000 ",7,1,$15 
20877,M,26,"$36,000 ",4,9,$135 
20878,M,32,"$60,000 ",7,5,$75 
20884,F,36,"$44,000 ",9,6,$90 
20903,M,71,"$84,000 ",26,1,$15 
20921,M,38,"$48,000 ",10,4,$80 
20950,M,31,"$36,000 ",6,2,$30 
20955,M,47,"$60,000 ",14,2,$30 
20960,F,63,"$33,000 ",22,6,$90 
20964,M,32,"$48,000 ",7,6,$90 
21008,M,51,"$24,000 ",16,4,$80 
21042,M,27,"$48,000 ",4,10,$200 
21151,M,37,$0 ,9,1,$25 
21158,M,47,"$96,000 ",14,6,$90 
21219,M,45,"$204,000 ",13,3,$60 
21233,M,26,"$96,000 ",4,2,$40 
21239,F,51,"$33,000 ",16,1,$15 
21271,M,27,"$72,000 ",4,7,$140 
21297,F,20,"$33,000 ",1,7,$175 
21307,M,23,"$36,000 ",2,1,$15 
21312,F,32,"$11,000 ",7,1,$25 
21314,F,55,"$11,000 ",18,5,$75 
21317,M,23,"$120,000 ",2,6,$90 
21335,M,39,"$12,000 ",10,3,$60 
21361,M,39,"$72,000 ",10,7,$140 
21372,M,36,"$48,000 ",9,1,$15 
21382,F,34,"$44,000 ",8,10,$200 
21450,M,44,"$36,000 ",13,4,$60 
21459,M,44,"$156,000 ",13,6,$120 
21497,F,24,"$44,000 ",3,3,$75 
21576,F,26,"$55,000 ",4,4,$60 
21581,M,21,"$36,000 ",1,4,$100 
21646,M,42,"$60,000 ",12,4,$80 
21719,M,26,"$60,000 ",4,4,$60 
21721,M,38,"$48,000 ",10,4,$80 
21759,F,25,"$44,000 ",3,3,$45 
21774,F,41,"$33,000 ",11,1,$25 
21874,M,27,"$12,000 ",4,1,$25 
21921,M,52,"$144,000 ",17,5,$100 
21930,M,37,"$84,000 ",9,4,$60 
22100,M,22,"$24,000 ",2,5,$125 
22163,F,35,"$66,000 ",8,5,$75 
22193,U,32,"$110,000 ",7,2,$30 
22198,M,31,"$48,000 ",6,2,$30 
22248,M,44,"$84,000 ",13,7,$140 
22307,F,50,"$33,000 ",16,2,$50 
22323,F,30,"$110,000 ",6,10,$150 
22351,F,42,"$132,000 ",12,1,$20 
22424,M,30,$0 ,6,1,$15 
22435,M,23,"$84,000 ",2,7,$105 
22444,M,37,"$24,000 ",9,2,$40 
22461,F,24,"$55,000 ",3,10,$200 
22465,M,46,"$144,000 ",14,4,$80 
22475,M,41,"$48,000 ",11,7,$140 
22476,M,22,"$60,000 ",2,7,$105 
22511,M,36,"$48,000 ",9,1,$15 
22525,F,42,"$143,000 ",12,1,$15 
22572,M,21,"$36,000 ",1,4,$100 
22638,M,37,"$12,000 ",9,2,$30 
22647,M,40,"$48,000 ",11,4,$60 
22732,F,24,"$33,000 ",3,3,$45 
22786,M,39,"$12,000 ",10,4,$60 
22808,M,40,"$24,000 ",11,1,$15 
22833,M,32,"$72,000 ",7,4,$80 
22844,M,22,"$24,000 ",2,5,$125 
22864,M,23,"$24,000 ",2,3,$75 
22872,F,23,"$44,000 ",2,4,$60 
22895,F,39,"$33,000 ",10,1,$15 
23004,M,35,"$60,000 ",8,8,$160 
23026,M,37,"$60,000 ",9,6,$120 
23050,M,70,"$72,000 ",26,3,$60 
23080,F,41,"$22,000 ",11,1,$15 
23093,M,40,"$60,000 ",11,1,$20 
23112,M,22,"$36,000 ",2,4,$100 
23132,M,20,"$24,000 ",1,2,$120 
23146,F,41,"$33,000 ",11,3,$45 
23162,F,54,"$55,000 ",18,2,$30 
23200,F,31,"$33,000 ",6,1,$15 
23281,F,57,"$44,000 ",19,1,$25 
23287,M,24,"$48,000 ",3,2,$30 
23305,M,34,"$60,000 ",8,6,$90 
23315,M,43,"$72,000 ",12,6,$120 
23323,F,26,"$22,000 ",4,5,$75 
23350,M,51,"$120,000 ",16,5,$100 
23356,M,33,"$120,000 ",7,13,$260 
23358,M,33,"$60,000 ",7,1,$15 
23370,M,51,"$24,000 ",16,1,$15 
23391,M,28,"$36,000 ",5,3,$45 
23392,M,28,"$36,000 ",5,3,$45 
23423,M,42,"$24,000 ",12,1,$15 
23484,M,34,"$48,000 ",8,6,$120 
23542,F,35,"$77,000 ",8,1,$15 
23595,F,47,"$220,000 ",14,7,$140 
23611,F,30,"$55,000 ",6,6,$120 
23630,F,44,"$88,000 ",13,3,$45 
23693,M,78,"$12,000 ",30,1,$25 
23757,M,58,"$60,000 ",20,1,$15 
23760,M,34,"$36,000 ",8,4,$80 
23762,M,25,"$60,000 ",3,3,$75 
23779,M,47,"$60,000 ",14,5,$75 
23792,M,38,"$36,000 ",10,4,$60 
23823,M,25,"$48,000 ",3,2,$30 
23894,F,47,"$66,000 ",14,5,$100 
23905,M,25,"$36,000 ",3,4,$60 
23907,M,37,"$108,000 ",9,7,$140 
23908,F,30,"$110,000 ",6,10,$200 
23921,M,28,"$48,000 ",5,3,$45 
23932,F,39,"$22,000 ",10,2,$30 
23936,F,36,"$33,000 ",9,1,$20 
23941,M,41,"$48,000 ",11,1,$15 
23951,F,52,"$44,000 ",17,1,$15 
23976,M,36,"$48,000 ",9,2,$30 
24024,F,91,"$22,000 ",36,1,$25 
24063,M,38,"$96,000 ",10,1,$15 
24093,F,33,"$44,000 ",7,7,$140 
24107,M,22,"$12,000 ",2,1,$25 
24112,M,35,"$84,000 ",8,1,$15 
24162,M,54,"$84,000 ",18,2,$40 
24173,F,40,"$220,000 ",11,13,$260 
24179,F,38,"$11,000 ",10,4,$60 
24181,M,24,"$72,000 ",3,6,$90 
24187,F,35,"$88,000 ",8,1,$15 
24192,M,34,"$48,000 ",8,2,$40 
24216,M,41,"$12,000 ",11,1,$15 
24228,M,28,"$24,000 ",5,1,$20 
24264,F,76,"$33,000 ",29,2,$30 
24270,F,24,"$55,000 ",3,8,$160 
24291,U,23,"$44,000 ",2,4,$60 
24315,F,22,"$55,000 ",2,5,$100 
24318,F,25,"$22,000 ",3,2,$30 
24334,F,78,"$110,000 ",30,9,$180 
24366,M,24,"$24,000 ",3,1,$25 
24446,F,47,"$22,000 ",14,2,$30 
24453,M,46,"$60,000 ",14,5,$75 
24558,F,39,"$22,000 ",10,4,$80 
24575,M,33,"$12,000 ",7,1,$25 
24586,M,27,"$24,000 ",4,1,$25 
24605,M,23,"$96,000 ",2,7,$140 
24623,M,43,"$144,000 ",12,2,$40 
24696,F,46,"$33,000 ",14,6,$90 
24698,M,34,"$12,000 ",8,1,$15 
24736,F,48,"$99,000 ",15,3,$60 
24748,U,26,"$22,000 ",4,1,$25 
24884,M,29,"$24,000 ",5,1,$25 
24902,M,44,"$72,000 ",13,3,$60 
24950,M,40,"$12,000 ",11,1,$60 
24995,M,41,"$60,000 ",11,3,$45 
25051,F,23,"$66,000 ",2,10,$150 
25096,M,35,"$72,000 ",8,3,$60 
25159,F,40,"$22,000 ",11,1,$25 
25192,M,30,"$36,000 ",6,1,$15 
25312,F,43,"$110,000 ",12,6,$90 
25430,M,43,"$12,000 ",12,1,$15 
25545,M,29,"$36,000 ",5,1,$15 
25565,F,39,"$44,000 ",10,2,$40 
25579,F,27,"$33,000 ",4,6,$120 
25609,M,49,"$108,000 ",15,4,$80 
25637,F,25,"$22,000 ",3,5,$100 
25642,M,34,"$36,000 ",8,3,$45 
25664,M,55,"$24,000 ",18,1,$15 
25676,M,67,"$48,000 ",24,7,$140 
25677,M,34,"$36,000 ",8,3,$45 
25703,M,35,"$48,000 ",8,4,$80 
25719,M,57,"$60,000 ",19,2,$30 
25740,M,31,"$60,000 ",6,4,$60 
25743,M,43,"$60,000 ",12,2,$30 
25745,F,47,"$88,000 ",14,4,$80 
25780,M,30,"$72,000 ",6,7,$140 
25791,M,40,"$108,000 ",11,2,$30 
25798,F,38,"$77,000 ",10,8,$160 
25816,M,44,"$36,000 ",13,4,$60 
25855,F,25,"$11,000 ",3,3,$45 
25861,F,20,"$33,000 ",1,3,$75 
25922,U,25,"$44,000 ",3,4,$100 
25927,M,22,"$36,000 ",2,6,$90 
25936,F,26,"$22,000 ",4,7,$105 
25947,F,44,"$198,000 ",13,8,$160 
25960,M,21,"$12,000 ",1,1,$60 
25965,F,22,"$99,000 ",2,3,$45 
25997,M,27,"$60,000 ",4,1,$25 
26011,U,22,"$66,000 ",2,9,$135 
26106,F,35,"$11,000 ",8,4,$100 
26154,F,40,"$22,000 ",11,2,$50 
26160,M,21,"$24,000 ",1,2,$50 
26239,M,29,"$36,000 ",5,1,$25 
26256,F,52,"$99,000 ",17,1,$15 
26341,M,24,"$12,000 ",3,2,$50 
26419,F,20,"$44,000 ",1,10,$150 
26510,F,24,"$55,000 ",3,3,$45 
26603,M,36,"$12,000 ",9,1,$25 
26654,F,21,"$11,000 ",1,5,$75 
26728,F,36,"$11,000 ",9,1,$60 
26858,F,42,"$11,000 ",12,1,$15 
26985,M,27,"$36,000 ",4,4,$60 
27031,F,49,"$33,000 ",15,2,$40 
27119,M,43,"$96,000 ",12,8,$120 
27181,M,46,"$84,000 ",14,4,$80 
27191,F,38,"$22,000 ",10,7,$140 
27218,F,44,"$11,000 ",13,2,$30 
27256,F,38,"$88,000 ",10,4,$80 
27299,M,34,"$12,000 ",8,4,$60 
27320,M,21,"$60,000 ",1,7,$175 
27370,F,22,"$88,000 ",2,7,$105 
27398,M,49,"$60,000 ",15,5,$125 
27417,F,21,"$33,000 ",1,7,$105 
27420,F,29,"$44,000 ",5,5,$75 
27440,M,44,"$96,000 ",13,4,$80 
27456,U,24,"$110,000 ",3,2,$30 
27478,M,50,"$84,000 ",16,5,$100 
27490,F,28,"$33,000 ",5,3,$45 
27567,F,26,"$44,000 ",4,1,$15 
27652,F,21,"$44,000 ",1,6,$90 
27720,M,30,"$60,000 ",6,7,$140 
27750,F,23,"$22,000 ",2,4,$60 
27814,M,24,"$12,000 ",3,3,$75 
27888,F,22,"$44,000 ",2,2,$50 
27918,F,23,"$11,000 ",2,3,$75 
27926,F,25,"$55,000 ",3,1,$15 
27993,F,21,"$22,000 ",1,3,$75 
28047,M,22,"$36,000 ",2,3,$45 
28076,U,21,"$22,000 ",1,3,$75 
28084,F,32,"$77,000 ",7,3,$60 
28100,U,30,"$55,000 ",6,5,$75 
28115,F,22,"$55,000 ",2,6,$90 
28119,M,63,"$24,000 ",22,1,$15 
28128,M,38,"$48,000 ",10,1,$20 
28132,M,50,"$228,000 ",16,4,$80 
28151,M,35,"$48,000 ",8,3,$45 
28153,M,33,"$24,000 ",7,2,$50 
28164,F,23,"$33,000 ",2,6,$90 
28172,U,23,"$55,000 ",2,11,$165 
28276,F,29,"$88,000 ",5,6,$90 
28292,M,43,"$24,000 ",12,3,$45 
28304,F,19,"$44,000 ",0,7,$105 
28316,M,25,"$12,000 ",3,2,$50 
28333,F,62,"$66,000 ",22,5,$100 
28354,F,21,"$22,000 ",1,5,$75 
28408,M,24,"$72,000 ",3,10,$200 
28428,M,42,"$48,000 ",12,1,$15 
28440,F,26,"$55,000 ",4,6,$120 
28452,F,33,$0 ,7,5,$75 
28543,F,23,"$55,000 ",2,7,$105 
28594,M,48,"$84,000 ",15,3,$45 
28601,M,44,"$36,000 ",13,2,$30 
28612,M,27,"$24,000 ",4,4,$80 
28622,M,24,"$48,000 ",3,4,$60 
28630,M,29,"$24,000 ",5,1,$25 
28668,M,26,$0 ,4,7,$140 
28714,F,22,"$11,000 ",2,3,$45 
28718,M,37,"$12,000 ",9,2,$30 
28737,M,47,"$72,000 ",14,7,$140 
28771,F,37,"$44,000 ",9,3,$60 
28825,F,21,"$66,000 ",1,12,$180 
28884,M,34,"$12,000 ",8,2,$50 
28887,M,45,"$60,000 ",13,6,$90 
28924,F,24,"$44,000 ",3,6,$90 
28975,F,29,"$11,000 ",5,1,$60 
29034,F,29,"$44,000 ",5,4,$60 
29043,F,26,"$55,000 ",4,7,$140 
29065,M,35,"$12,000 ",8,2,$50 
29151,M,39,"$24,000 ",10,1,$15 
29162,F,47,"$66,000 ",14,8,$160 
29328,M,26,"$60,000 ",4,1,$15 
29331,M,22,"$60,000 ",2,4,$60 
29434,M,31,"$60,000 ",6,12,$240 
29518,M,38,"$108,000 ",10,6,$120 
29580,M,29,"$36,000 ",5,6,$90 
29600,M,78,"$288,000 ",30,7,$140 
29650,F,24,"$55,000 ",3,6,$90 
29651,F,21,"$44,000 ",1,4,$100 
29669,M,28,"$84,000 ",5,2,$30 
29720,F,20,"$22,000 ",1,3,$75 
29724,M,27,"$72,000 ",4,5,$75 
29748,F,29,"$110,000 ",5,9,$180 
29755,M,51,"$12,000 ",16,2,$40 
29756,F,42,"$66,000 ",12,3,$60 
29778,F,37,"$77,000 ",9,2,$30 
29797,M,53,"$84,000 ",17,3,$60 
29805,F,32,"$33,000 ",7,1,$15 
29957,F,35,"$88,000 ",8,12,$240 
29963,M,32,"$36,000 ",7,1,$15 
29993,F,20,"$22,000 ",1,6,$90 
30123,M,40,"$84,000 ",11,1,$15 
30225,F,20,"$33,000 ",1,4,$100 
30242,F,21,"$22,000 ",1,4,$100 
30265,F,25,"$33,000 ",3,4,$100 
30277,F,29,"$33,000 ",5,6,$90 
30309,F,21,"$33,000 ",1,6,$90 
30378,F,40,"$22,000 ",11,1,$15 
30473,M,45,"$60,000 ",13,8,$160 
30484,F,23,"$22,000 ",2,5,$75 
30502,M,27,"$60,000 ",4,4,$60 
30518,M,55,"$24,000 ",18,2,$30 
30526,F,20,"$22,000 ",1,5,$125 
30532,F,28,"$11,000 ",5,2,$30 
30597,F,23,"$11,000 ",2,4,$60 
30768,M,27,"$12,000 ",4,3,$45 
30822,M,28,"$48,000 ",5,5,$75 
30824,M,37,"$48,000 ",9,5,$75 
30829,F,45,"$33,000 ",13,2,$30 
30856,M,27,"$60,000 ",4,6,$90 
30870,F,32,"$22,000 ",7,2,$30 
30872,M,51,"$48,000 ",16,5,$100 
30904,M,34,"$36,000 ",8,3,$45 
30914,M,25,"$48,000 ",3,8,$120 
31014,M,27,"$12,000 ",4,2,$30 
31088,M,57,"$96,000 ",19,1,$20 
31109,F,21,"$33,000 ",1,9,$135 
31120,F,44,"$110,000 ",13,2,$30 
31133,M,32,"$48,000 ",7,1,$25 
31158,F,45,"$33,000 ",13,4,$60 
31205,M,34,"$72,000 ",8,6,$120 
31350,F,47,"$33,000 ",14,4,$60 
31379,F,22,"$22,000 ",2,1,$25 
31429,M,34,"$72,000 ",8,7,$140 
31438,M,42,"$144,000 ",12,13,$260 
31479,M,25,"$12,000 ",3,3,$45 
31498,F,43,"$66,000 ",12,3,$60 
31543,M,46,"$36,000 ",14,1,$20 
31553,F,20,"$33,000 ",1,4,$100 
31566,M,42,"$84,000 ",12,3,$60 
31695,M,33,"$36,000 ",7,1,$15 
31717,M,28,"$36,000 ",5,1,$15 
31724,F,24,"$11,000 ",3,3,$75 
31743,F,31,"$22,000 ",6,2,$30 
31794,M,26,"$48,000 ",4,6,$90 
31803,F,26,"$66,000 ",4,4,$60 
31808,M,24,"$36,000 ",3,3,$75 
31831,M,22,"$12,000 ",2,5,$75 
31924,M,27,"$36,000 ",4,9,$180 
32017,M,44,"$48,000 ",13,3,$45 
32023,M,51,"$24,000 ",16,1,$15 
32034,F,23,"$77,000 ",2,6,$90 
32227,M,39,"$60,000 ",10,7,$140 
32298,M,27,"$24,000 ",4,3,$45 
32367,M,52,"$144,000 ",17,5,$100 
32456,F,27,"$44,000 ",4,3,$45 
32510,F,21,"$22,000 ",1,3,$75 
32563,F,21,"$11,000 ",1,10,$150 
32687,F,29,"$44,000 ",5,6,$90 
32797,M,33,"$72,000 ",7,6,$90 
32837,M,21,"$12,000 ",1,2,$120 
33091,M,24,"$24,000 ",3,1,$25 
33098,F,22,"$22,000 ",2,3,$75 
33238,M,21,"$60,000 ",1,7,$105 
33262,F,22,"$22,000 ",2,3,$45 
33283,M,27,"$72,000 ",4,1,$15 
33437,F,23,"$11,000 ",2,2,$120 
33471,M,26,"$60,000 ",4,4,$60 
33487,F,20,"$33,000 ",1,6,$150 
33496,U,21,"$33,000 ",1,6,$90 
33550,M,22,"$36,000 ",2,4,$100 
33566,M,22,"$72,000 ",2,1,$15 
33720,F,21,"$22,000 ",1,3,$75 
33787,M,45,"$168,000 ",13,7,$140 
33820,F,22,"$33,000 ",2,3,$45 
33848,M,22,"$24,000 ",2,1,$25 
33905,F,46,"$143,000 ",14,7,$140 
33956,F,51,"$33,000 ",16,3,$60 
33978,M,26,"$72,000 ",4,3,$45 
34165,F,19,"$44,000 ",0,8,$120 
34192,M,26,"$48,000 ",4,4,$80 
34216,F,56,"$33,000 ",19,4,$100 
34245,U,20,"$22,000 ",1,4,$100 
34277,F,22,"$22,000 ",2,1,$25 
34295,M,19,"$12,000 ",0,5,$125 
34321,M,49,"$60,000 ",15,1,$20 
34369,F,24,"$66,000 ",3,6,$90 
34607,F,23,"$99,000 ",2,4,$60 
34712,M,28,"$12,000 ",5,2,$50 
34720,F,25,"$55,000 ",3,7,$105 
34865,M,20,"$60,000 ",1,8,$120 
34897,F,21,"$55,000 ",1,7,$105 
34913,M,24,"$96,000 ",3,8,$120 
35004,M,22,"$12,000 ",2,4,$60 
35165,F,49,"$33,000 ",15,1,$15 
35279,F,49,$0 ,15,2,$30 
35376,M,21,"$60,000 ",1,7,$105 
35401,M,22,"$24,000 ",2,3,$75 
35500,M,24,"$48,000 ",3,4,$60 
35506,M,20,"$48,000 ",1,10,$150 
35536,M,41,"$24,000 ",11,1,$25 
35538,M,37,"$24,000 ",9,2,$40 
35586,M,59,"$24,000 ",20,3,$45 
35620,M,45,"$96,000 ",13,5,$75 
35629,M,38,"$144,000 ",10,4,$80 
35655,U,22,"$22,000 ",2,5,$75 
35658,F,33,"$55,000 ",7,5,$100 
35696,M,28,"$84,000 ",5,5,$100 
35698,F,27,"$77,000 ",4,1,$15 
35728,U,22,"$44,000 ",2,3,$45 
35759,F,23,"$11,000 ",2,5,$75 
35892,F,27,"$44,000 ",4,13,$260 
35898,M,35,"$132,000 ",8,2,$40 
35921,F,28,"$11,000 ",5,3,$45 
35944,F,21,$0 ,1,4,$100 
35946,M,40,"$48,000 ",11,1,$15 
35978,F,21,"$44,000 ",1,7,$105 
35983,M,36,"$108,000 ",9,7,$140 
35999,F,28,"$44,000 ",5,3,$60 
36091,M,22,"$48,000 ",2,3,$75 
36104,M,27,"$72,000 ",4,5,$75 
36119,M,23,"$12,000 ",2,1,$25 
36131,M,22,"$60,000 ",2,4,$60 
36193,M,42,"$36,000 ",12,1,$15 
36212,M,38,"$24,000 ",10,3,$60 
36227,M,29,"$72,000 ",5,2,$30 
36287,F,35,"$55,000 ",8,6,$90 
36327,M,45,"$36,000 ",13,2,$30 
36355,M,28,"$72,000 ",5,3,$45 
36371,F,31,"$77,000 ",6,3,$60 
36440,M,30,"$12,000 ",6,1,$15 
36457,F,27,"$121,000 ",4,6,$120 
36460,F,27,"$44,000 ",4,2,$40 
36495,M,23,"$72,000 ",2,4,$100 
36570,M,45,"$84,000 ",13,4,$80 
36596,F,26,"$110,000 ",4,6,$90 
36650,M,48,"$120,000 ",15,7,$140 
36771,U,31,"$11,000 ",6,1,$20 
36881,M,45,"$84,000 ",13,1,$15 
36883,M,41,"$24,000 ",11,1,$20 
36941,F,19,"$44,000 ",0,5,$125 
37000,F,26,"$33,000 ",4,3,$45 
37105,M,49,"$120,000 ",15,8,$160 
37132,M,33,"$24,000 ",7,2,$30 
37141,F,47,"$55,000 ",14,4,$80 
37164,M,29,"$24,000 ",5,2,$30 
37593,F,33,"$33,000 ",7,1,$15 
37603,F,25,"$11,000 ",3,2,$50 
37654,M,37,"$24,000 ",9,2,$30 
37655,M,50,"$72,000 ",16,11,$220 
37900,F,51,"$66,000 ",16,1,$15 
38011,F,22,"$11,000 ",2,6,$90 
38130,F,21,"$33,000 ",1,4,$60 
38422,M,23,$0 ,2,2,$30 
38627,F,20,"$22,000 ",1,7,$175 
38694,M,21,"$12,000 ",1,1,$60 
38718,M,19,"$24,000 ",0,3,$75 
38743,M,22,"$24,000 ",2,2,$50 
38843,F,34,"$33,000 ",8,2,$50 
38859,M,27,"$12,000 ",4,1,$25 
38871,M,25,"$48,000 ",3,7,$105 
38925,M,20,"$60,000 ",1,6,$90 
39055,M,30,"$36,000 ",6,4,$60 
39218,F,21,"$33,000 ",1,5,$75 
39290,M,22,"$12,000 ",2,6,$90 
39500,F,21,"$44,000 ",1,4,$100 
39581,F,28,"$77,000 ",5,4,$80 
39584,M,21,"$36,000 ",1,6,$90 
39602,M,48,"$12,000 ",15,2,$30 
39634,M,50,"$372,000 ",16,6,$120 
39665,F,25,"$55,000 ",3,1,$15 
39669,M,30,"$48,000 ",6,4,$60 
39682,F,38,"$88,000 ",10,3,$45 
39697,F,52,"$44,000 ",17,8,$120 
39827,M,25,"$36,000 ",3,5,$125 
39849,M,28,"$60,000 ",5,1,$15 
39926,M,22,"$36,000 ",2,3,$45 
40067,M,50,"$60,000 ",16,2,$30 
40088,F,35,"$88,000 ",8,7,$105 
40135,M,53,"$72,000 ",17,8,$120 
40160,M,22,"$60,000 ",2,8,$120 
40165,M,43,"$36,000 ",12,3,$75 
40166,M,43,"$36,000 ",12,3,$75 
40191,M,42,"$48,000 ",12,1,$15 
40199,M,30,"$72,000 ",6,6,$120 
40334,M,37,"$60,000 ",9,5,$100 
40476,F,33,"$44,000 ",7,3,$45 
40513,F,26,"$11,000 ",4,1,$60 
40516,F,56,"$11,000 ",19,2,$120 
40579,F,35,"$11,000 ",8,1,$25 
40630,M,46,"$144,000 ",14,2,$40 
40641,M,26,"$84,000 ",4,5,$100 
40662,M,36,"$48,000 ",9,3,$45 
40812,F,49,"$77,000 ",15,3,$60 
40911,F,18,"$22,000 ",0,4,$100 
40955,F,34,"$77,000 ",8,5,$75 
41054,F,41,"$22,000 ",11,1,$15 
41117,M,46,"$48,000 ",14,3,$45 
41148,F,46,"$55,000 ",14,5,$75 
41191,F,24,"$33,000 ",3,2,$30 
41206,M,41,"$36,000 ",11,2,$30 
41223,M,59,"$72,000 ",20,4,$60 
41230,M,52,"$168,000 ",17,6,$120 
41233,M,59,"$120,000 ",20,1,$20 
41272,F,45,"$33,000 ",13,6,$120 
41286,F,29,"$11,000 ",5,1,$25 
41373,M,33,"$36,000 ",7,6,$120 
41387,M,31,$0 ,6,1,$60 
41397,F,21,"$66,000 ",1,9,$135 
41399,F,22,"$44,000 ",2,2,$30 
41436,M,26,"$12,000 ",4,1,$15 
41526,M,26,"$108,000 ",4,6,$120 
41551,M,26,"$48,000 ",4,3,$45 
41560,M,31,"$108,000 ",6,1,$20 
41622,M,35,"$12,000 ",8,3,$45 
41633,F,39,"$77,000 ",10,9,$180 
41671,M,44,"$72,000 ",13,1,$15 
41686,F,40,"$99,000 ",11,12,$240 
41713,F,36,"$55,000 ",9,2,$30 
41758,M,39,"$48,000 ",10,2,$30 
41838,F,38,"$55,000 ",10,6,$90 
41843,F,20,"$88,000 ",1,11,$165 
41851,F,24,"$33,000 ",3,6,$90 
41855,M,41,"$48,000 ",11,7,$140 
41876,F,44,"$33,000 ",13,5,$75 
41886,F,36,$0 ,9,1,$15 
41891,M,32,"$144,000 ",7,11,$220 
41911,M,45,"$48,000 ",13,1,$25 
41912,M,42,"$48,000 ",12,4,$100 
41932,M,49,"$60,000 ",15,5,$100 
41965,F,24,"$11,000 ",3,5,$75 
42098,M,36,"$36,000 ",9,3,$45 
42148,F,28,"$66,000 ",5,10,$200 
42181,M,36,"$12,000 ",9,4,$60 
42252,M,28,"$96,000 ",5,3,$60 
42280,M,78,"$48,000 ",30,4,$60 
42282,F,47,"$33,000 ",14,2,$30 
42285,F,28,"$66,000 ",5,3,$60 
42364,M,26,"$72,000 ",4,10,$150 
42365,M,26,"$24,000 ",4,1,$25 
42375,M,23,"$24,000 ",2,1,$15 
42389,M,39,"$48,000 ",10,5,$100 
42399,F,19,"$77,000 ",0,12,$180 
42414,F,27,"$77,000 ",4,4,$60 
42533,F,21,"$55,000 ",1,5,$75 
42544,M,37,"$24,000 ",9,1,$25 
42631,M,25,"$36,000 ",3,5,$75 
42818,M,21,"$36,000 ",1,5,$125 
42950,F,20,$0 ,1,4,$100 
42964,M,35,"$60,000 ",8,1,$25 
42985,M,44,"$204,000 ",13,3,$60 
43133,M,28,"$72,000 ",5,2,$30 
43181,F,87,$0 ,34,1,$25 
43184,M,70,"$24,000 ",26,1,$25 
43206,M,23,"$48,000 ",2,4,$60 
43211,F,23,"$88,000 ",2,6,$90 
43276,F,43,"$55,000 ",12,1,$15 
43389,F,20,"$22,000 ",1,5,$75 
43393,F,21,"$44,000 ",1,2,$50 
43417,F,21,"$44,000 ",1,2,$50 
43457,M,40,"$60,000 ",11,2,$30 
43458,F,40,"$132,000 ",11,7,$140 
43515,M,21,"$60,000 ",1,6,$90 
43516,M,30,"$60,000 ",6,1,$20 
43520,M,55,"$72,000 ",18,3,$60 
43523,M,43,"$48,000 ",12,4,$80 
43532,F,21,"$33,000 ",1,4,$100 
43544,F,24,"$88,000 ",3,8,$160 
43581,M,28,"$24,000 ",5,4,$80 
43593,M,58,"$36,000 ",20,5,$100 
43670,F,51,"$33,000 ",16,13,$260 
43674,M,21,"$36,000 ",1,5,$125 
43732,M,48,"$84,000 ",15,1,$20 
43740,M,35,"$60,000 ",8,10,$200 
43774,M,76,"$12,000 ",29,1,$15 
43775,F,23,"$22,000 ",2,2,$30 
43805,F,21,"$33,000 ",1,3,$45 
43838,M,22,"$12,000 ",2,3,$75 
43856,F,61,"$11,000 ",21,1,$60 
43864,M,47,"$84,000 ",14,4,$80 
43873,M,24,"$12,000 ",3,5,$75 
43909,F,40,"$88,000 ",11,3,$60 
43933,M,56,"$60,000 ",19,2,$30 
43953,M,42,"$36,000 ",12,9,$180 
43968,M,20,"$48,000 ",1,7,$105 
43974,F,22,"$33,000 ",2,9,$135 
44018,F,20,"$11,000 ",1,3,$75 
44029,F,22,"$44,000 ",2,5,$75 
44046,F,21,"$11,000 ",1,6,$90 
44058,M,29,"$36,000 ",5,6,$90 
44092,F,21,"$22,000 ",1,3,$45 
44113,F,23,"$44,000 ",2,2,$50 
44116,F,22,"$11,000 ",2,5,$75 
44138,M,23,$0 ,2,3,$45 
44164,F,23,"$33,000 ",2,2,$50 
44169,F,21,"$22,000 ",1,8,$120 
44185,F,21,"$11,000 ",1,6,$90 
44271,M,20,"$12,000 ",1,4,$100 
44280,M,37,"$168,000 ",9,8,$160 
44287,F,21,"$11,000 ",1,4,$100 
44368,M,54,"$96,000 ",18,8,$160 
44379,F,20,"$22,000 ",1,4,$100 
44385,F,28,"$66,000 ",5,6,$120 
44401,F,22,"$11,000 ",2,1,$25 
44408,M,35,"$60,000 ",8,1,$20 
44524,M,38,"$84,000 ",10,9,$135 
44554,M,36,"$24,000 ",9,1,$15 
44608,F,20,"$22,000 ",1,3,$75 
44635,F,21,"$11,000 ",1,3,$75 
44651,M,22,"$12,000 ",2,3,$75 
44699,M,23,"$12,000 ",2,1,$25 
44750,F,41,"$132,000 ",11,5,$100 
44784,M,54,"$60,000 ",18,8,$160 
44785,M,51,"$24,000 ",16,4,$80 
44848,M,38,"$48,000 ",10,5,$75 
44878,M,41,"$60,000 ",11,1,$20 
44881,F,38,"$121,000 ",10,8,$160 
44884,M,32,"$24,000 ",7,4,$80 
44912,M,37,"$84,000 ",9,3,$60 
44925,M,26,"$84,000 ",4,9,$180 
45051,F,28,"$55,000 ",5,4,$60 
